"X","Country","MYEAR","DATE","Latitude","Longitude","Species","NOINP","MATRX","Value.mgperkg","PARAM","BASIS","QFLAG","DETLI.mgperkg","LMQNT","UNCRT","n_bycountry"
13280,"United Kingdom",2014,2014-03-24,54.4874,-5.5435,"Mytilus edulis",60,"SB",0.192,"Cd","W","",0.01,NA,NA,1414
13281,"United Kingdom",2014,2014-02-26,60.5125,-1.3957,"Mytilus edulis",20,"SB",0.278,"Cd","W","",0.0048,NA,NA,1414
13282,"United Kingdom",2014,2014-02-26,60.5125,-1.3957,"Mytilus edulis",20,"SB",0.25,"Cd","W","",0.0048,NA,NA,1414
13283,"United Kingdom",2014,2014-02-26,60.5125,-1.3957,"Mytilus edulis",20,"SB",0.286,"Cd","W","",0.0048,NA,NA,1414
13284,"United Kingdom",2014,2014-02-04,54.2586,-5.835,"Mytilus edulis",50,"SB",0.103,"Cd","W","",0.01,NA,NA,1414
13285,"United Kingdom",2014,2014-03-12,52.7303,-4.0195,"Mytilus edulis",34,"SB",0.15,"Cd","W","",0.01,NA,26.206,1414
13286,"United Kingdom",2014,2014-03-24,51.7151,-4.8629,"Mytilus edulis",50,"SB",0.277,"Cd","W","",0.01,NA,47.766,1414
13287,"United Kingdom",2014,2014-03-24,51.7151,-4.8629,"Mytilus edulis",52,"SB",0.302,"Cd","W","",0.01,NA,52.032,1414
13288,"United Kingdom",2014,2014-03-24,51.7151,-4.8629,"Mytilus edulis",50,"SB",0.292,"Cd","W","",0.01,NA,50.325,1414
13289,"United Kingdom",2014,2014-03-11,53.30137,-3.86973,"Mytilus edulis",14,"SB",0.106,"Cd","W","",0.01,NA,18.853,1414
13290,"United Kingdom",2014,2014-03-11,53.30137,-3.86973,"Mytilus edulis",16,"SB",0.126,"Cd","W","",0.01,NA,22.179,1414
13291,"United Kingdom",2014,2014-03-11,53.30137,-3.86973,"Mytilus edulis",14,"SB",0.125,"Cd","W","",0.01,NA,22.012,1414
13292,"United Kingdom",2014,2014-04-10,54.6683,-5.8067,"Mytilus edulis",50,"SB",0.279,"Cd","W","",0.01,NA,NA,1414
13293,"United Kingdom",2014,2014-04-10,54.6683,-5.8067,"Mytilus edulis",50,"SB",0.338,"Cd","W","",0.01,NA,NA,1414
13294,"United Kingdom",2014,2014-04-10,54.6683,-5.8067,"Mytilus edulis",50,"SB",0.3,"Cd","W","",0.01,NA,NA,1414
13295,"United Kingdom",2014,2014-04-10,54.6683,-5.8067,"Mytilus edulis",50,"SB",0.376,"Cd","W","",0.01,NA,NA,1414
13296,"United Kingdom",2014,2014-01-28,54.6599,-5.8084,"Mytilus edulis",50,"SB",0.141,"Cd","W","",0.01,NA,NA,1414
13297,"United Kingdom",2014,2014-01-22,54.7038,-5.8274,"Mytilus edulis",50,"SB",0.154,"Cd","W","",0.01,NA,NA,1414
13298,"United Kingdom",2014,2014-01-30,54.104,-6.2697,"Mytilus edulis",50,"SB",0.102,"Cd","W","",0.01,NA,NA,1414
13345,"The Netherlands",2015,2015-10-01,51.4,3.96233333,"Mytilus edulis",388,"SB",1.4,"Cd","W","",3e-04,1,392,233
13346,"The Netherlands",2015,2015-10-01,51.4,3.96233333,"Mytilus edulis",240,"SB",1.4,"Cd","W","",3e-04,1,392,233
13347,"The Netherlands",2015,2015-10-01,51.4,3.96233333,"Mytilus edulis",149,"SB",1.3,"Cd","W","",3e-04,1,364,233
13348,"The Netherlands",2015,2015-10-01,51.4,3.96233333,"Mytilus edulis",700,"SB",1.3,"Cd","W","",3e-04,1,364,233
13353,"United Kingdom",2015,2015-02-23,51.5114,0.5926,"Mytilus edulis",25,"SB",0.527,"Cd","W","",7e-06,NA,NA,1414
13354,"United Kingdom",2015,2015-02-23,51.5114,0.5926,"Mytilus edulis",25,"SB",0.0759,"Cd","W","",7e-06,NA,NA,1414
13355,"United Kingdom",2015,2015-02-23,51.5114,0.5926,"Mytilus edulis",25,"SB",0.586,"Cd","W","",7e-06,NA,NA,1414
13356,"United Kingdom",2015,2015-02-16,50.4246,-3.5568,"Mytilus edulis",40,"SB",0.133,"Cd","W","",7e-06,NA,NA,1414
13357,"United Kingdom",2015,2015-02-16,50.4246,-3.5568,"Mytilus edulis",40,"SB",0.144,"Cd","W","",7e-06,NA,NA,1414
13358,"United Kingdom",2015,2015-02-16,50.4246,-3.5568,"Mytilus edulis",41,"SB",0.146,"Cd","W","",7e-06,NA,NA,1414
13359,"United Kingdom",2015,2015-03-04,51.7715,0.9346,"Mytilus edulis",30,"SB",0.31,"Cd","W","",7e-06,NA,NA,1414
13360,"United Kingdom",2015,2015-03-04,51.7715,0.9346,"Mytilus edulis",30,"SB",0.345,"Cd","W","",7e-06,NA,NA,1414
13361,"United Kingdom",2015,2015-03-04,51.7715,0.9346,"Mytilus edulis",30,"SB",0.295,"Cd","W","",7e-06,NA,NA,1414
13362,"United Kingdom",2015,2015-02-09,54.6305,-1.1401,"Mytilus edulis",60,"SB",0.124,"Cd","W","",7e-06,NA,NA,1414
13363,"United Kingdom",2015,2015-02-09,54.6305,-1.1401,"Mytilus edulis",60,"SB",0.122,"Cd","W","",7e-06,NA,NA,1414
13364,"United Kingdom",2015,2015-02-09,54.6305,-1.1401,"Mytilus edulis",60,"SB",0.105,"Cd","W","",7e-06,NA,NA,1414
13365,"United Kingdom",2015,2015-02-09,51.98835,1.26511,"Mytilus edulis",30,"SB",0.238,"Cd","W","",7e-06,NA,NA,1414
13366,"United Kingdom",2015,2015-02-09,51.98835,1.26511,"Mytilus edulis",30,"SB",0.242,"Cd","W","",7e-06,NA,NA,1414
13367,"United Kingdom",2015,2015-02-09,51.98835,1.26511,"Mytilus edulis",30,"SB",0.172,"Cd","W","",7e-06,NA,NA,1414
13368,"United Kingdom",2015,2015-02-09,52.95855,0.00062,"Mytilus edulis",50,"SB",0.137,"Cd","W","",7e-06,NA,NA,1414
13369,"United Kingdom",2015,2015-02-09,52.95855,0.00062,"Mytilus edulis",50,"SB",0.148,"Cd","W","",7e-06,NA,NA,1414
13370,"United Kingdom",2015,2015-02-09,52.95855,0.00062,"Mytilus edulis",50,"SB",0.153,"Cd","W","",7e-06,NA,NA,1414
13371,"United Kingdom",2015,2015-02-05,50.5628,-4.9311,"Mytilus edulis",45,"SB",0.122,"Cd","W","",7e-06,NA,NA,1414
13372,"United Kingdom",2015,2015-02-05,50.5628,-4.9311,"Mytilus edulis",45,"SB",0.126,"Cd","W","",7e-06,NA,NA,1414
13373,"United Kingdom",2015,2015-02-05,50.5628,-4.9311,"Mytilus edulis",45,"SB",0.126,"Cd","W","",7e-06,NA,NA,1414
13374,"United Kingdom",2015,2015-02-19,51.0573,-4.1987,"Mytilus edulis",30,"SB",0.181,"Cd","W","",7e-06,NA,NA,1414
13375,"United Kingdom",2015,2015-02-19,51.0573,-4.1987,"Mytilus edulis",32,"SB",0.188,"Cd","W","",7e-06,NA,NA,1414
13376,"United Kingdom",2015,2015-02-19,51.0573,-4.1987,"Mytilus edulis",30,"SB",0.175,"Cd","W","",7e-06,NA,NA,1414
13377,"United Kingdom",2015,2015-03-17,53.30137,-3.86973,"Mytilus edulis",15,"SB",0.104,"Cd","W","",0.01,NA,5.262,1414
13378,"United Kingdom",2015,2015-03-17,53.30137,-3.86973,"Mytilus edulis",15,"SB",0.111,"Cd","W","",0.01,NA,5.297,1414
13379,"United Kingdom",2015,2015-03-17,53.30137,-3.86973,"Mytilus edulis",15,"SB",0.105,"Cd","W","",0.01,NA,5.267,1414
13380,"United Kingdom",2015,2015-02-09,52.932,0.2431,"Mytilus edulis",50,"SB",0.153,"Cd","W","",7e-06,NA,NA,1414
13381,"United Kingdom",2015,2015-02-09,52.932,0.2431,"Mytilus edulis",50,"SB",0.137,"Cd","W","",7e-06,NA,NA,1414
13382,"United Kingdom",2015,2015-02-09,52.932,0.2431,"Mytilus edulis",50,"SB",0.148,"Cd","W","",7e-06,NA,NA,1414
13383,"United Kingdom",2015,2015-02-05,50.5825,-4.8855,"Mytilus edulis",40,"SB",0.121,"Cd","W","",7e-06,NA,NA,1414
13384,"United Kingdom",2015,2015-02-24,51.41136,0.64296,"Mytilus edulis",25,"SB",0.568,"Cd","W","",7e-06,NA,NA,1414
13385,"United Kingdom",2015,2015-02-24,51.41136,0.64296,"Mytilus edulis",25,"SB",0.593,"Cd","W","",7e-06,NA,NA,1414
13386,"United Kingdom",2015,2015-02-24,51.41136,0.64296,"Mytilus edulis",25,"SB",0.633,"Cd","W","",7e-06,NA,NA,1414
13387,"United Kingdom",2015,2015-02-24,54.0724,-3.1739,"Mytilus edulis",22,"SB",0.227,"Cd","W","",7e-06,NA,NA,1414
13388,"United Kingdom",2015,2015-02-24,54.0724,-3.1739,"Mytilus edulis",22,"SB",0.23,"Cd","W","",7e-06,NA,NA,1414
13389,"United Kingdom",2015,2015-02-24,54.0724,-3.1739,"Mytilus edulis",22,"SB",0.27,"Cd","W","",7e-06,NA,NA,1414
13390,"United Kingdom",2015,2015-02-05,50.5825,-4.8855,"Mytilus edulis",40,"SB",0.121,"Cd","W","",7e-06,NA,NA,1414
13391,"United Kingdom",2015,2015-02-05,50.5825,-4.8855,"Mytilus edulis",40,"SB",0.122,"Cd","W","",7e-06,NA,NA,1414
13392,"United Kingdom",2015,2015-03-17,52.7303,-4.0195,"Mytilus edulis",20,"SB",0.119,"Cd","W","",0.01,NA,5.34,1414
13393,"United Kingdom",2015,2015-03-17,52.7303,-4.0195,"Mytilus edulis",20,"SB",0.119,"Cd","W","",0.01,NA,5.34,1414
13394,"United Kingdom",2015,2015-03-17,52.7303,-4.0195,"Mytilus edulis",20,"SB",0.134,"Cd","W","",0.01,NA,5.428,1414
13395,"United Kingdom",2015,2015-03-17,51.95254,1.21971,"Mytilus edulis",30,"SB",0.189,"Cd","W","",7e-06,NA,NA,1414
13396,"United Kingdom",2015,2015-03-17,51.95254,1.21971,"Mytilus edulis",30,"SB",0.205,"Cd","W","",7e-06,NA,NA,1414
13397,"United Kingdom",2015,2015-03-02,53.4668,-3.0403,"Mytilus edulis",22,"SB",0.37,"Cd","W","",7e-06,NA,NA,1414
13398,"United Kingdom",2015,2015-03-02,53.4668,-3.0403,"Mytilus edulis",23,"SB",0.379,"Cd","W","",7e-06,NA,NA,1414
13399,"United Kingdom",2015,2015-03-02,53.4668,-3.0403,"Mytilus edulis",23,"SB",0.337,"Cd","W","",7e-06,NA,NA,1414
13400,"United Kingdom",2015,2015-02-17,53.4386,-3.0351,"Mytilus edulis",21,"SB",0.11,"Cd","W","",7e-06,NA,NA,1414
13401,"United Kingdom",2015,2015-02-17,53.4386,-3.0351,"Mytilus edulis",24,"SB",0.262,"Cd","W","",7e-06,NA,NA,1414
13402,"United Kingdom",2015,2015-02-17,53.4386,-3.0351,"Mytilus edulis",21,"SB",0.25,"Cd","W","",7e-06,NA,NA,1414
13403,"United Kingdom",2015,2015-03-23,51.7151,-4.8629,"Mytilus edulis",30,"SB",0.183,"Cd","W","",0.01,NA,5.773,1414
13404,"United Kingdom",2015,2015-03-23,51.7151,-4.8629,"Mytilus edulis",30,"SB",0.183,"Cd","W","",0.01,NA,5.773,1414
13405,"United Kingdom",2015,2015-03-23,51.7151,-4.8629,"Mytilus edulis",31,"SB",0.183,"Cd","W","",0.01,NA,5.773,1414
13406,"United Kingdom",2015,2015-02-16,50.3939,-3.596,"Mytilus edulis",20,"SB",0.132,"Cd","W","",7e-06,NA,NA,1414
13407,"United Kingdom",2015,2015-02-16,50.3939,-3.596,"Mytilus edulis",20,"SB",0.126,"Cd","W","",7e-06,NA,NA,1414
13408,"United Kingdom",2015,2015-02-16,50.3939,-3.596,"Mytilus edulis",20,"SB",0.128,"Cd","W","",7e-06,NA,NA,1414
13409,"United Kingdom",2015,2015-02-17,55.0096,-1.4319,"Mytilus edulis",60,"SB",0.0871,"Cd","W","",7e-06,NA,NA,1414
13410,"United Kingdom",2015,2015-02-17,55.0096,-1.4319,"Mytilus edulis",60,"SB",0.105,"Cd","W","",7e-06,NA,NA,1414
13411,"United Kingdom",2015,2015-02-17,55.0096,-1.4319,"Mytilus edulis",60,"SB",0.115,"Cd","W","",7e-06,NA,NA,1414
13412,"United Kingdom",2015,2015-03-30,52.5487,-3.9661,"Mytilus edulis",24,"SB",0.117,"Cd","W","",0.01,NA,5.329,1414
13413,"United Kingdom",2015,2015-03-30,52.5487,-3.9661,"Mytilus edulis",20,"SB",0.174,"Cd","W","",0.01,NA,5.703,1414
13414,"United Kingdom",2015,2015-03-30,52.5487,-3.9661,"Mytilus edulis",20,"SB",0.135,"Cd","W","",0.01,NA,5.434,1414
13415,"United Kingdom",2015,2015-03-18,53.3372,-3.2753,"Mytilus edulis",21,"SB",0.0992,"Cd","W","",0.01,NA,5.239,1414
13416,"United Kingdom",2015,2015-03-18,53.3372,-3.2753,"Mytilus edulis",23,"SB",0.11,"Cd","W","",0.01,NA,5.292,1414
13417,"United Kingdom",2015,2015-03-18,53.3372,-3.2753,"Mytilus edulis",23,"SB",0.11,"Cd","W","",0.01,NA,5.292,1414
13418,"United Kingdom",2015,2015-02-10,50.8915,-1.3898,"Mytilus edulis",30,"SB",0.14,"Cd","W","",7e-06,NA,NA,1414
13419,"United Kingdom",2015,2015-02-10,50.8915,-1.3898,"Mytilus edulis",30,"SB",0.154,"Cd","W","",7e-06,NA,NA,1414
13420,"United Kingdom",2015,2015-02-10,50.8915,-1.3898,"Mytilus edulis",30,"SB",0.188,"Cd","W","",7e-06,NA,NA,1414
13421,"United Kingdom",2015,2015-02-20,50.6233,-3.4441,"Mytilus edulis",20,"SB",0.124,"Cd","W","",7e-06,NA,NA,1414
13422,"United Kingdom",2015,2015-02-20,50.6233,-3.4441,"Mytilus edulis",20,"SB",0.126,"Cd","W","",7e-06,NA,NA,1414
13423,"United Kingdom",2015,2015-02-20,50.6233,-3.4441,"Mytilus edulis",20,"SB",0.117,"Cd","W","",7e-06,NA,NA,1414
13424,"United Kingdom",2015,2015-06-17,51.95254,1.21971,"Mytilus edulis",30,"SB",0.153,"Cd","W","",7e-06,NA,NA,1414
13506,"Norway",2015,2015-09-08,66.28016667,14.049,"Mytilus edulis",33,"SB",0.09,"Cd","W","",3e-04,1,22.5,2927
13507,"Norway",2015,2015-09-08,66.28016667,14.049,"Mytilus edulis",51,"SB",0.11,"Cd","W","",3e-04,1,27.5,2927
13508,"Norway",2015,2015-09-09,66.31166667,14.12533333,"Mytilus edulis",96,"SB",0.15,"Cd","W","",3e-04,1,37.5,2927
13509,"Norway",2015,2015-09-09,66.31166667,14.12533333,"Mytilus edulis",50,"SB",0.19,"Cd","W","",3e-04,1,47.5,2927
13510,"Norway",2015,2015-09-09,66.31166667,14.12533333,"Mytilus edulis",30,"SB",0.14,"Cd","W","",3e-04,1,35,2927
13511,"Norway",2015,2015-08-26,59.85133333,10.589,"Mytilus edulis",25,"SB",0.22,"Cd","W","",3e-04,1,55,2927
13512,"Norway",2015,2015-11-19,60.40066667,5.30166667,"Mytilus edulis",21,"SB",0.078,"Cd","W","",3e-04,1,19.5,2927
13513,"Norway",2015,2015-08-26,59.85133333,10.589,"Mytilus edulis",25,"SB",0.19,"Cd","W","",3e-04,1,47.5,2927
13514,"Norway",2015,2015-08-26,59.85133333,10.589,"Mytilus edulis",25,"SB",0.2,"Cd","W","",3e-04,1,50,2927
13515,"Norway",2015,2015-11-19,60.40066667,5.30166667,"Mytilus edulis",30,"SB",0.073,"Cd","W","",3e-04,1,18.25,2927
13516,"Norway",2015,2015-11-19,60.40066667,5.30166667,"Mytilus edulis",29,"SB",0.072,"Cd","W","",3e-04,1,18,2927
13517,"Norway",2015,2015-09-07,68.2505,14.66483333,"Mytilus edulis",80,"SB",0.19,"Cd","W","",3e-04,1,47.5,2927
13518,"Norway",2015,2015-09-07,68.2505,14.66483333,"Mytilus edulis",60,"SB",0.2,"Cd","W","",3e-04,1,50,2927
13519,"Norway",2015,2015-09-07,68.2505,14.66483333,"Mytilus edulis",120,"SB",0.23,"Cd","W","",3e-04,1,57.5,2927
13520,"Norway",2015,2015-09-08,66.28016667,14.049,"Mytilus edulis",37,"SB",0.086,"Cd","W","",3e-04,1,21.5,2927
13521,"Norway",2015,2015-08-28,59.90533333,10.73633333,"Mytilus edulis",47,"SB",0.21,"Cd","W","",3e-04,1,52.5,2927
13522,"Norway",2015,2015-08-28,59.90533333,10.73633333,"Mytilus edulis",20,"SB",0.19,"Cd","W","",3e-04,1,47.5,2927
13523,"Norway",2015,2015-08-28,59.90533333,10.73633333,"Mytilus edulis",14,"SB",0.21,"Cd","W","",3e-04,1,52.5,2927
13524,"Norway",2015,2015-09-10,58.13166667,8.00166667,"Mytilus edulis",20,"SB",0.13,"Cd","W","",3e-04,1,32.5,2927
13525,"Norway",2015,2015-09-10,58.13166667,8.00166667,"Mytilus edulis",30,"SB",0.12,"Cd","W","",3e-04,1,30,2927
13526,"Norway",2015,2015-09-10,58.13166667,8.00166667,"Mytilus edulis",40,"SB",0.15,"Cd","W","",3e-04,1,37.5,2927
13527,"Norway",2015,2015-09-23,60.8855,10.73791667,"Mytilus edulis",120,"SB",0.13,"Cd","W","",3e-04,1,32.5,2927
13528,"Norway",2015,2015-09-23,60.8855,10.73791667,"Mytilus edulis",70,"SB",0.12,"Cd","W","",3e-04,1,30,2927
13529,"Norway",2015,2015-09-23,60.8855,10.73791667,"Mytilus edulis",37,"SB",0.17,"Cd","W","",3e-04,1,42.5,2927
13530,"Norway",2015,2015-09-24,59.984,5.7545,"Mytilus edulis",50,"SB",0.15,"Cd","W","",3e-04,1,37.5,2927
13531,"Norway",2015,2015-09-24,59.984,5.7545,"Mytilus edulis",50,"SB",0.14,"Cd","W","",3e-04,1,35,2927
13532,"Norway",2015,2015-09-24,59.984,5.7545,"Mytilus edulis",100,"SB",0.18,"Cd","W","",3e-04,1,45,2927
13533,"Norway",2015,2015-10-20,59.02333333,9.75366667,"Mytilus edulis",70,"SB",0.18,"Cd","W","",3e-04,1,45,2927
13534,"Norway",2015,2015-10-20,59.02333333,9.75366667,"Mytilus edulis",70,"SB",0.18,"Cd","W","",3e-04,1,45,2927
13535,"Norway",2015,2015-10-20,59.02333333,9.75366667,"Mytilus edulis",50,"SB",0.19,"Cd","W","",3e-04,1,47.5,2927
13536,"Norway",2015,2015-09-23,60.24233333,6.15266667,"Mytilus edulis",100,"SB",0.14,"Cd","W","",3e-04,1,35,2927
13537,"Norway",2015,2015-09-23,60.24233333,6.15266667,"Mytilus edulis",50,"SB",0.17,"Cd","W","",3e-04,1,42.5,2927
13538,"Norway",2015,2015-09-23,60.24233333,6.15266667,"Mytilus edulis",50,"SB",0.2,"Cd","W","",3e-04,1,50,2927
13539,"Norway",2015,2015-09-21,60.09666667,6.53283333,"Mytilus edulis",100,"SB",0.46,"Cd","W","",NA,NA,115,2927
13540,"Norway",2015,2015-09-21,60.09666667,6.53283333,"Mytilus edulis",51,"SB",0.41,"Cd","W","",NA,NA,102.5,2927
13541,"Norway",2015,2015-09-21,60.09666667,6.53283333,"Mytilus edulis",50,"SB",0.34,"Cd","W","",NA,NA,85,2927
13542,"Norway",2015,2015-11-19,59.07356667,10.42521667,"Mytilus edulis",50,"SB",0.13,"Cd","W","",3e-04,1,32.5,2927
13543,"Norway",2015,2015-11-19,59.07356667,10.42521667,"Mytilus edulis",35,"SB",0.12,"Cd","W","",3e-04,1,30,2927
13544,"Norway",2015,2015-11-19,59.07356667,10.42521667,"Mytilus edulis",25,"SB",0.12,"Cd","W","",3e-04,1,30,2927
13545,"Norway",2015,2015-09-09,59.48816667,10.498,"Mytilus edulis",65,"SB",0.14,"Cd","W","",3e-04,1,35,2927
13546,"Norway",2015,2015-09-09,59.48816667,10.498,"Mytilus edulis",30,"SB",0.16,"Cd","W","",3e-04,1,40,2927
13547,"Norway",2015,2015-09-09,59.48816667,10.498,"Mytilus edulis",20,"SB",0.12,"Cd","W","",3e-04,1,30,2927
13548,"Norway",2015,2015-09-16,63.61823333,8.29041667,"Mytilus edulis",58,"SB",0.16,"Cd","W","",3e-04,1,40,2927
13549,"Norway",2015,2015-09-16,63.61823333,8.29041667,"Mytilus edulis",30,"SB",0.14,"Cd","W","",3e-04,1,35,2927
13550,"Norway",2015,2015-09-16,63.61823333,8.29041667,"Mytilus edulis",30,"SB",0.17,"Cd","W","",3e-04,1,42.5,2927
13551,"Norway",2015,2015-10-20,59.0506,9.7044,"Mytilus edulis",20,"SB",0.25,"Cd","W","",3e-04,1,62.5,2927
13552,"Norway",2015,2015-08-26,59.7445,10.52283333,"Mytilus edulis",19,"SB",0.19,"Cd","W","",3e-04,1,47.5,2927
13553,"Norway",2015,2015-10-20,59.04533333,9.70683333,"Mytilus edulis",50,"SB",0.17,"Cd","W","",3e-04,1,42.5,2927
13554,"Norway",2015,2015-10-20,59.04533333,9.70683333,"Mytilus edulis",80,"SB",0.18,"Cd","W","",3e-04,1,45,2927
13555,"Norway",2015,2015-10-20,59.04533333,9.70683333,"Mytilus edulis",75,"SB",0.16,"Cd","W","",3e-04,1,40,2927
13556,"Norway",2015,2015-10-20,59.0506,9.7044,"Mytilus edulis",20,"SB",0.3,"Cd","W","",3e-04,1,75,2927
13557,"Norway",2015,2015-10-20,59.0506,9.7044,"Mytilus edulis",20,"SB",0.25,"Cd","W","",3e-04,1,62.5,2927
13558,"Norway",2015,2015-08-26,59.71333333,10.55516667,"Mytilus edulis",20,"SB",0.18,"Cd","W","",3e-04,1,45,2927
13559,"Norway",2015,2015-08-26,59.71333333,10.55516667,"Mytilus edulis",20,"SB",0.16,"Cd","W","",3e-04,1,40,2927
13560,"Norway",2015,2015-08-26,59.71333333,10.55516667,"Mytilus edulis",20,"SB",0.15,"Cd","W","",3e-04,1,37.5,2927
13561,"Norway",2015,2015-08-26,59.7445,10.52283333,"Mytilus edulis",19,"SB",0.19,"Cd","W","",3e-04,1,47.5,2927
13562,"Norway",2015,2015-08-26,59.7445,10.52283333,"Mytilus edulis",20,"SB",0.19,"Cd","W","",3e-04,1,47.5,2927
13563,"Norway",2015,2015-09-22,60.8872,10.74771667,"Mytilus edulis",74,"SB",0.17,"Cd","W","",3e-04,1,42.5,2927
13564,"Norway",2015,2015-09-22,60.8872,10.74771667,"Mytilus edulis",46,"SB",0.18,"Cd","W","",3e-04,1,45,2927
13565,"Norway",2015,2015-09-22,60.8872,10.74771667,"Mytilus edulis",35,"SB",0.22,"Cd","W","",3e-04,1,55,2927
13566,"Norway",2015,2015-10-19,59.68195,8.10885,"Mytilus edulis",50,"SB",0.11,"Cd","W","",3e-04,1,27.5,2927
13567,"Norway",2015,2015-10-19,59.68195,8.10885,"Mytilus edulis",50,"SB",0.11,"Cd","W","",3e-04,1,27.5,2927
13568,"Norway",2015,2015-10-19,59.68195,8.10885,"Mytilus edulis",25,"SB",0.11,"Cd","W","",3e-04,1,27.5,2927
13569,"Norway",2015,2015-10-03,70.13833333,30.36166667,"Mytilus edulis",30,"SB",0.26,"Cd","W","",3e-04,1,65,2927
13570,"Norway",2015,2015-10-15,58.0555,7.70866667,"Mytilus edulis",20,"SB",0.17,"Cd","W","",3e-04,1,42.5,2927
13571,"Norway",2015,2015-09-02,59.095,11.13666667,"Mytilus edulis",38,"SB",0.23,"Cd","W","",3e-04,1,57.5,2927
13572,"Norway",2015,2015-09-02,59.08,10.98633333,"Mytilus edulis",70,"SB",0.23,"Cd","W","",3e-04,1,57.5,2927
13573,"Norway",2015,2015-09-02,59.08,10.98633333,"Mytilus edulis",50,"SB",0.25,"Cd","W","",3e-04,1,62.5,2927
13574,"Norway",2015,2015-09-02,59.08,10.98633333,"Mytilus edulis",27,"SB",0.28,"Cd","W","",3e-04,1,70,2927
13575,"Norway",2015,2015-10-15,58.0555,7.70866667,"Mytilus edulis",20,"SB",0.18,"Cd","W","",3e-04,1,45,2927
13576,"Norway",2015,2015-10-15,58.0555,7.70866667,"Mytilus edulis",20,"SB",0.17,"Cd","W","",3e-04,1,42.5,2927
13577,"Norway",2015,2015-09-02,59.095,11.13666667,"Mytilus edulis",120,"SB",0.13,"Cd","W","",3e-04,1,32.5,2927
13578,"Norway",2015,2015-09-02,59.095,11.13666667,"Mytilus edulis",65,"SB",0.19,"Cd","W","",3e-04,1,47.5,2927
13579,"Norway",2015,2015-09-21,63.99665,9.95251667,"Mytilus edulis",50,"SB",0.18,"Cd","W","",3e-04,1,45,2927
13580,"Norway",2015,2015-09-21,63.99665,9.95251667,"Mytilus edulis",50,"SB",0.21,"Cd","W","",3e-04,1,52.5,2927
13581,"Norway",2015,2015-09-22,60.38716667,6.68916667,"Mytilus edulis",49,"SB",0.27,"Cd","W","",3e-04,1,67.5,2927
13582,"Norway",2015,2015-09-22,60.38716667,6.68916667,"Mytilus edulis",50,"SB",0.23,"Cd","W","",3e-04,1,57.5,2927
13583,"Norway",2015,2015-09-23,60.42083333,6.40533333,"Mytilus edulis",100,"SB",0.15,"Cd","W","",3e-04,1,37.5,2927
13584,"Norway",2015,2015-09-23,60.42083333,6.40533333,"Mytilus edulis",50,"SB",0.18,"Cd","W","",3e-04,1,45,2927
13585,"Norway",2015,2015-09-23,60.42083333,6.40533333,"Mytilus edulis",50,"SB",0.2,"Cd","W","",3e-04,1,50,2927
13586,"Norway",2015,2015-09-21,63.99665,9.95251667,"Mytilus edulis",100,"SB",0.19,"Cd","W","",3e-04,1,47.5,2927
13587,"Norway",2015,2015-09-22,60.38716667,6.68916667,"Mytilus edulis",96,"SB",0.23,"Cd","W","",3e-04,1,57.5,2927
13588,"Norway",2015,2015-10-28,59.6155,10.6515,"Mytilus edulis",126,"SB",0.14,"Cd","W","",3e-04,1,35,2927
13589,"Norway",2015,2015-10-28,59.6155,10.6515,"Mytilus edulis",52,"SB",0.098,"Cd","W","",3e-04,1,24.5,2927
13590,"Norway",2015,2015-10-28,59.6155,10.6515,"Mytilus edulis",31,"SB",0.11,"Cd","W","",3e-04,1,27.5,2927
13591,"Norway",2015,2015-08-28,59.88366667,10.711,"Mytilus edulis",156,"SB",0.2,"Cd","W","",3e-04,1,50,2927
13592,"Norway",2015,2015-08-28,59.88366667,10.711,"Mytilus edulis",74,"SB",0.19,"Cd","W","",3e-04,1,47.5,2927
13593,"Norway",2015,2015-08-28,59.88366667,10.711,"Mytilus edulis",39,"SB",0.21,"Cd","W","",3e-04,1,52.5,2927
13594,"Norway",2015,2015-09-13,69.89866667,29.74416667,"Mytilus edulis",94,"SB",0.24,"Cd","W","",3e-04,1,60,2927
13595,"Norway",2015,2015-09-13,69.89866667,29.74416667,"Mytilus edulis",50,"SB",0.22,"Cd","W","",3e-04,1,55,2927
13596,"Norway",2015,2015-09-13,69.89866667,29.74416667,"Mytilus edulis",48,"SB",0.23,"Cd","W","",3e-04,1,57.5,2927
13597,"Norway",2015,2015-09-09,58.0425,6.90033333,"Mytilus edulis",50,"SB",0.15,"Cd","W","",3e-04,1,37.5,2927
13598,"Norway",2015,2015-09-09,58.0425,6.90033333,"Mytilus edulis",50,"SB",0.15,"Cd","W","",3e-04,1,37.5,2927
13599,"Norway",2015,2015-09-09,58.0425,6.90033333,"Mytilus edulis",20,"SB",0.15,"Cd","W","",3e-04,1,37.5,2927
13600,"Norway",2015,2015-10-15,59.58366667,5.14583333,"Mytilus edulis",15,"SB",0.13,"Cd","W","",3e-04,1,32.5,2927
13601,"Norway",2015,2015-10-15,59.58366667,5.14583333,"Mytilus edulis",15,"SB",0.17,"Cd","W","",3e-04,1,42.5,2927
13602,"Norway",2015,2015-10-15,59.58366667,5.14583333,"Mytilus edulis",15,"SB",0.18,"Cd","W","",3e-04,1,45,2927
13603,"Norway",2015,2015-10-03,70.13833333,30.36166667,"Mytilus edulis",88,"SB",0.26,"Cd","W","",3e-04,1,65,2927
